   7.9629630e-01   1.0381898e+00  -1.9593729e-01  -1.0945722e+00   1.9120141e-01
   8.1481481e-01   1.0386375e+00  -1.9065094e-01  -1.0947477e+00   1.8589434e-01
   8.3333333e-01   1.0390575e+00  -1.8536306e-01  -1.0948970e+00   1.8058648e-01
   8.5185185e-01   1.0394498e+00  -1.8007378e-01  -1.0950202e+00   1.7527796e-01
   8.7037037e-01   1.0398145e+00  -1.7478321e-01  -1.0951175e+00   1.6996891e-01
   8.8888889e-01   1.0401517e+00  -1.6949151e-01  -1.0951890e+00   1.6465945e-01
   9.0740741e-01   1.0404616e+00  -1.6419878e-01  -1.0952347e+00   1.5934970e-01
   9.2592593e-01   1.0407442e+00  -1.5890516e-01  -1.0952548e+00   1.5403979e-01
   9.3518519e-01   1.0408753e+00  -1.5625806e-01  -1.0952552e+00   1.5138482e-01
   9.4444444e-01   1.0409996e+00  -1.5361078e-01  -1.0952493e+00   1.4872985e-01
   9.6296296e-01   1.0412279e+00  -1.4831576e-01  -1.0952185e+00   1.4342000e-01
   9.8148148e-01   1.0414292e+00  -1.4302024e-01  -1.0951623e+00   1.3811035e-01
   1.0000000e+00   1.0416037e+00  -1.3772432e-01  -1.0950810e+00   1.3280104e-01
   1.0185185e+00   1.0417513e+00  -1.3242815e-01  -1.0949746e+00   1.2749219e-01
   1.0370370e+00   1.0418723e+00  -1.2713184e-01  -1.0948431e+00   1.2218391e-01
   1.0555556e+00   1.0419668e+00  -1.2183553e-01  -1.0946869e+00   1.1687633e-01
   1.0740741e+00   1.0420347e+00  -1.1653933e-01  -1.0945058e+00   1.1156957e-01
   1.0925926e+00   1.0420763e+00  -1.1124336e-01  -1.0943001e+00   1.0626374e-01
   1.1018519e+00   1.0420872e+00  -1.0859551e-01  -1.0941881e+00   1.0361122e-01
   1.1111111e+00   1.0420916e+00  -1.0594776e-01  -1.0940699e+00   1.0095897e-01
   1.1203704e+00   1.0420894e+00  -1.0330013e-01  -1.0939456e+00   9.8307022e-02
   1.1296296e+00   1.0420808e+00  -1.0065264e-01  -1.0938152e+00   9.5655380e-02
   1.1481481e+00   1.0420438e+00  -9.5358125e-02  -1.0935362e+00   9.0353080e-02
   1.1666667e+00   1.0419810e+00  -9.0064339e-02  -1.0932330e+00   8.5052192e-02
   1.1851852e+00   1.0418923e+00  -8.4771403e-02  -1.0929057e+00   7.9752833e-02
   1.2222222e+00   1.0416377e+00  -7.4188558e-02  -1.0921791e+00   6.9159166e-02
   1.2500000e+00   1.0413796e+00  -6.6254549e-02  -1.0915717e+00   6.1218792e-02
   1.2777778e+00   1.0410645e+00  -5.8323663e-02  -1.0909111e+00   5.3283028e-02
   1.3055556e+00   1.0406926e+00  -5.0396303e-02  -1.0901977e+00   4.5352261e-02
   1.3333333e+00   1.0402642e+00  -4.2472865e-02  -1.0894319e+00   3.7426872e-02
   1.3611111e+00   1.0397798e+00  -3.4553745e-02  -1.0886140e+00   2.9507242e-02
   1.3888889e+00   1.0392397e+00  -2.6639336e-02  -1.0877444e+00   2.1593749e-02
   1.4166667e+00   1.0386442e+00  -1.8730028e-02  -1.0868234e+00   1.3686766e-02
   1.4444444e+00   1.0379937e+00  -1.0826210e-02  -1.0858514e+00   5.7866667e-03
   1.4722222e+00   1.0372885e+00  -2.9282671e-03  -1.0848288e+00  -2.1061798e-03
   1.5000000e+00   1.0365290e+00   4.9634170e-03  -1.0837558e+00  -9.9914061e-03
   1.5277778e+00   1.0357155e+00   1.2848461e-02  -1.0826329e+00  -1.7868648e-02
   1.5555556e+00   1.0348483e+00   2.0726487e-02  -1.0814604e+00  -2.5737543e-02
   1.5833333e+00   1.0339279e+00   2.8597118e-02  -1.0802386e+00  -3.3597732e-02
   1.6111111e+00   1.0329546e+00   3.6459980e-02  -1.0789679e+00  -4.1448858e-02
   1.6388889e+00   1.0319286e+00   4.4314702e-02  -1.0776486e+00  -4.9290566e-02
   1.6666667e+00   1.0308504e+00   5.2160914e-02  -1.0762811e+00  -5.7122505e-02
   1.6944444e+00   1.0297203e+00   5.9998250e-02  -1.0748657e+00  -6.4944325e-02
   1.7222222e+00   1.0285385e+00   6.7826344e-02  -1.0734028e+00  -7.2755678e-02
   1.7500000e+00   1.0273055e+00   7.5644834e-02  -1.0718926e+00  -8.0556221e-02
   1.7777778e+00   1.0260216e+00   8.3453361e-02  -1.0703355e+00  -8.8345610e-02
   1.8055556e+00   1.0246872e+00   9.1251566e-02  -1.0687318e+00  -9.6123507e-02
   1.8333333e+00   1.0233024e+00   9.9039094e-02  -1.0670819e+00  -1.0388957e-01
   1.8611111e+00   1.0218678e+00   1.0681559e-01  -1.0653861e+00  -1.1164347e-01
   1.8888889e+00   1.0203835e+00   1.1458071e-01  -1.0636446e+00  -1.1938487e-01
   1.9166667e+00   1.0188499e+00   1.2233410e-01  -1.0618579e+00  -1.2711345e-01
   1.9444444e+00   1.0172674e+00   1.3007541e-01  -1.0600261e+00  -1.3482886e-01
   1.9722222e+00   1.0156363e+00   1.3780430e-01  -1.0581498e+00  -1.4253079e-01
   2.0000000e+00   1.0139568e+00   1.4552042e-01  -1.0562290e+00  -1.5021892e-01
   2.0277778e+00   1.0122293e+00   1.5322345e-01  -1.0542642e+00  -1.5789291e-01
   2.0555556e+00   1.0104542e+00   1.6091303e-01  -1.0522557e+00  -1.6555246e-01
   2.0833333e+00   1.0086316e+00   1.6858883e-01  -1.0502037e+00  -1.7319725e-01
   2.1111111e+00   1.0067620e+00   1.7625053e-01  -1.0481085e+00  -1.8082695e-01
   2.1388889e+00   1.0048455e+00   1.8389778e-01  -1.0459705e+00  -1.8844126e-01
   2.1666667e+00   1.0028826e+00   1.9153026e-01  -1.0437899e+00  -1.9603987e-01
   2.1944444e+00   1.0008735e+00   1.9914765e-01  -1.0415670e+00  -2.0362247e-01
   2.2222222e+00   9.9881857e-01   2.0674961e-01  -1.0393021e+00  -2.1118875e-01
   2.2500000e+00   9.9671801e-01   2.1433582e-01  -1.0369955e+00  -2.1873840e-01
   2.2777778e+00   9.9457214e-01   2.2190597e-01  -1.0346475e+00  -2.2627114e-01
   2.3055556e+00   9.9238125e-01   2.2945972e-01  -1.0322582e+00  -2.3378664e-01
   2.3333333e+00   9.9014563e-01   2.3699677e-01  -1.0298281e+00  -2.4128462e-01
   2.3611111e+00   9.8786556e-01   2.4451680e-01  -1.0273573e+00  -2.4876479e-01
   2.3888889e+00   9.8554131e-01   2.5201950e-01  -1.0248462e+00  -2.5622683e-01
   2.4166667e+00   9.8317316e-01   2.5950455e-01  -1.0222950e+00  -2.6367047e-01
   2.4444444e+00   9.8076138e-01   2.6697165e-01  -1.0197039e+00  -2.7109541e-01
   2.4722222e+00   9.7830624e-01   2.7442048e-01  -1.0170732e+00  -2.7850137e-01
   2.5000000e+00   9.7580800e-01   2.8185075e-01  -1.0144032e+00  -2.8588805e-01
   2.5277778e+00   9.7326693e-01   2.8926214e-01  -1.0116940e+00  -2.9325517e-01
   2.5555556e+00   9.7068328e-01   2.9665435e-01  -1.0089460e+00  -3.0060245e-01
   2.5833333e+00   9.6805732e-01   3.0402709e-01  -1.0061595e+00  -3.0792960e-01
   2.6111111e+00   9.6538929e-01   3.1138006e-01  -1.0033345e+00  -3.1523635e-01
   2.6388889e+00   9.6267945e-01   3.1871295e-01  -1.0004714e+00  -3.2252242e-01
   2.6666667e+00   9.5992804e-01   3.2602548e-01  -9.9757038e-01  -3.2978753e-01
   2.6944444e+00   9.5713530e-01   3.3331735e-01  -9.9463170e-01  -3.3703140e-01
   2.7222222e+00   9.5430148e-01   3.4058826e-01  -9.9165557e-01  -3.4425377e-01
   2.7500000e+00   9.5142682e-01   3.4783794e-01  -9.8864220e-01  -3.5145435e-01
   2.7777778e+00   9.4851153e-01   3.5506608e-01  -9.8559183e-01  -3.5863289e-01
   2.8055556e+00   9.4555587e-01   3.6227240e-01  -9.8250466e-01  -3.6578912e-01
   2.8333333e+00   9.4256005e-01   3.6945662e-01  -9.7938091e-01  -3.7292276e-01
   2.8611111e+00   9.3952431e-01   3.7661845e-01  -9.7622078e-01  -3.8003355e-01
   2.8888889e+00   9.3644885e-01   3.8375762e-01  -9.7302449e-01  -3.8712122e-01
   2.9166667e+00   9.3333391e-01   3.9087383e-01  -9.6979223e-01  -3.9418553e-01
   2.9444444e+00   9.3017969e-01   3.9796681e-01  -9.6652421e-01  -4.0122619e-01
   2.9722222e+00   9.2698640e-01   4.0503629e-01  -9.6322062e-01  -4.0824297e-01
   3.0000000e+00   9.2375427e-01   4.1208198e-01  -9.5988166e-01  -4.1523558e-01
   3.0277778e+00   9.2048348e-01   4.1910362e-01  -9.5650751e-01  -4.2220379e-01
   3.0555556e+00   9.1717425e-01   4.2610092e-01  -9.5309837e-01  -4.2914734e-01
   3.0833333e+00   9.1382678e-01   4.3307362e-01  -9.4965442e-01  -4.3606596e-01
   3.1111111e+00   9.1044125e-01   4.4002145e-01  -9.4617584e-01  -4.4295942e-01
   3.1527778e+00   9.0529205e-01   4.5039596e-01  -9.4089343e-01  -4.5325185e-01
   3.1944444e+00   9.0005831e-01   4.6071300e-01  -9.3553409e-01  -4.6348625e-01
   3.2361111e+00   8.9474066e-01   4.7097167e-01  -9.3009840e-01  -4.7366176e-01
   3.2777778e+00   8.8933972e-01   4.8117108e-01  -9.2458692e-01  -4.8377757e-01
   3.3194444e+00   8.8385607e-01   4.9131034e-01  -9.1900020e-01  -4.9383285e-01
   3.3611111e+00   8.7829030e-01   5.0138859e-01  -9.1333877e-01  -5.0382677e-01
   3.4027778e+00   8.7264298e-01   5.1140494e-01  -9.0760315e-01  -5.1375854e-01
   3.4444444e+00   8.6691465e-01   5.2135853e-01  -9.0179383e-01  -5.2362734e-01
   3.4861111e+00   8.6110586e-01   5.3124852e-01  -8.9591132e-01  -5.3343236e-01
   3.5277778e+00   8.5521712e-01   5.4107403e-01  -8.8995608e-01  -5.4317282e-01
   3.5555556e+00   8.5124714e-01   5.4758813e-01  -8.8594576e-01  -5.4963020e-01
   3.6111111e+00   8.4320185e-01   5.6052826e-01  -8.7782929e-01  -5.6245689e-01
   3.6666667e+00   8.3501709e-01   5.7334928e-01  -8.6958596e-01  -5.7516461e-01
   3.7222222e+00   8.2669397e-01   5.8604922e-01  -8.6121675e-01  -5.8775151e-01
   3.7777778e+00   8.1823356e-01   5.9862613e-01  -8.5272264e-01  -6.0021578e-01
   3.8333333e+00   8.0963688e-01   6.1107807e-01  -8.4410455e-01  -6.1255561e-01
   3.8888889e+00   8.0090493e-01   6.2340311e-01  -8.3536339e-01  -6.2476919e-01
   3.9444444e+00   7.9203866e-01   6.3559935e-01  -8.2650002e-01  -6.3685475e-01
   4.0000000e+00   7.8303899e-01   6.4766488e-01  -8.1751526e-01  -6.4881052e-01
   4.0555556e+00   7.7390681e-01   6.5959781e-01  -8.0840990e-01  -6.6063472e-01
   4.1111111e+00   7.6464296e-01   6.7139629e-01  -7.9918472e-01  -6.7232562e-01
   4.1666667e+00   7.5524828e-01   6.8305844e-01  -7.8984044e-01  -6.8388149e-01
   4.2222222e+00   7.4572354e-01   6.9458242e-01  -7.8037777e-01  -6.9530058e-01
   4.2777778e+00   7.3606950e-01   7.0596639e-01  -7.7079740e-01  -7.0658118e-01
   4.3333333e+00   7.2628690e-01   7.1720853e-01  -7.6109997e-01  -7.1772160e-01
   4.3888889e+00   7.1637644e-01   7.2830703e-01  -7.5128611e-01  -7.2872012e-01
   4.4444444e+00   7.0633880e-01   7.3926007e-01  -7.4135644e-01  -7.3957506e-01
   4.5000000e+00   6.9617464e-01   7.5006587e-01  -7.3131154e-01  -7.5028475e-01
   4.5555556e+00   6.8588459e-01   7.6072264e-01  -7.2115197e-01  -7.6084750e-01
   4.6111111e+00   6.7546927e-01   7.7122861e-01  -7.1087827e-01  -7.7126165e-01
   4.6666667e+00   6.6492927e-01   7.8158201e-01  -7.0049099e-01  -7.8152556e-01
   4.7222222e+00   6.5426517e-01   7.9178109e-01  -6.8999062e-01  -7.9163756e-01
   4.7777778e+00   6.4347754e-01   8.0182409e-01  -6.7937768e-01  -8.0159603e-01
   4.8333333e+00   6.3256693e-01   8.1170929e-01  -6.6865265e-01  -8.1139931e-01
   4.8888889e+00   6.2153387e-01   8.2143495e-01  -6.5781601e-01  -8.2104580e-01
   4.9444444e+00   6.1037889e-01   8.3099935e-01  -6.4686822e-01  -8.3053387e-01
   5.0000000e+00   5.9910252e-01   8.4040077e-01  -6.3580975e-01  -8.3986190e-01
   5.0833333e+00   5.8196147e-01   8.5419361e-01  -6.1901552e-01  -8.5355037e-01
   5.1666667e+00   5.6455017e-01   8.6761021e-01  -6.0197480e-01  -8.6686975e-01
   5.2500000e+00   5.4687033e-01   8.8064490e-01  -5.8468911e-01  -8.7981469e-01
   5.3333333e+00   5.2892369e-01   8.9329205e-01  -5.6715999e-01  -8.9237986e-01
   5.3888889e+00   5.1681191e-01   9.0150542e-01  -5.5533944e-01  -9.0054304e-01
   5.4444444e+00   5.0458287e-01   9.0954242e-01  -5.4341186e-01  -9.0853351e-01
   5.5000000e+00   4.9223711e-01   9.1740141e-01  -5.3137772e-01  -9.1634973e-01
   5.5555556e+00   4.7977520e-01   9.2508077e-01  -5.1923753e-01  -9.2399015e-01
   5.6111111e+00   4.6719771e-01   9.3257888e-01  -5.0699179e-01  -9.3145322e-01
   5.6666667e+00   4.5450523e-01   9.3989413e-01  -4.9464102e-01  -9.3873743e-01
   5.7222222e+00   4.4169839e-01   9.4702493e-01  -4.8218577e-01  -9.4584124e-01
   5.7777778e+00   4.2877783e-01   9.5396968e-01  -4.6962661e-01  -9.5276314e-01
   5.8333333e+00   4.1574421e-01   9.6072682e-01  -4.5696412e-01  -9.5950163e-01
   5.8888889e+00   4.0259824e-01   9.6729478e-01  -4.4419891e-01  -9.6605519e-01
   5.9444444e+00   3.8934066e-01   9.7367200e-01  -4.3133164e-01  -9.7242235e-01
   6.0000000e+00   3.7597224e-01   9.7985695e-01  -4.1836298e-01  -9.7860163e-01
   6.0555556e+00   3.6249378e-01   9.8584810e-01  -4.0529364e-01  -9.8459155e-01
   6.1111111e+00   3.4890614e-01   9.9164393e-01  -3.9212437e-01  -9.9039066e-01
   6.1666667e+00   3.3521023e-01   9.9724294e-01  -3.7885594e-01  -9.9599751e-01
   6.2222222e+00   3.2140697e-01   1.0026437e+00  -3.6548921e-01  -1.0014107e+00
   6.2777778e+00   3.0749739e-01   1.0078446e+00  -3.5202502e-01  -1.0066287e+00
   6.3194444e+00   2.9699606e-01   1.0116133e+00  -3.4186349e-01  -1.0104133e+00
   6.3611111e+00   2.8643597e-01   1.0152683e+00  -3.3164808e-01  -1.0140868e+00
   6.4027778e+00   2.7581762e-01   1.0188088e+00  -3.2137920e-01  -1.0176486e+00
   6.4444444e+00   2.6514151e-01   1.0222344e+00  -3.1105730e-01  -1.0210980e+00
   6.4861111e+00   2.5440818e-01   1.0255444e+00  -3.0068284e-01  -1.0244346e+00
   6.5277778e+00   2.4361816e-01   1.0287382e+00  -2.9025631e-01  -1.0276577e+00
   6.5555556e+00   2.3639361e-01   1.0308026e+00  -2.8327660e-01  -1.0297431e+00
   6.5833333e+00   2.2914430e-01   1.0328150e+00  -2.7627411e-01  -1.0317777e+00
   6.6111111e+00   2.2187041e-01   1.0347751e+00  -2.6924901e-01  -1.0337613e+00
   6.6388889e+00   2.1457212e-01   1.0366829e+00  -2.6220146e-01  -1.0356937e+00
   6.6666667e+00   2.0724963e-01   1.0385381e+00  -2.5513162e-01  -1.0375748e+00
   6.6944444e+00   1.9990313e-01   1.0403406e+00  -2.4803966e-01  -1.0394044e+00
   6.7222222e+00   1.9253282e-01   1.0420902e+00  -2.4092576e-01  -1.0411824e+00
   6.7500000e+00   1.8513891e-01   1.0437868e+00  -2.3379009e-01  -1.0429085e+00
   6.7777778e+00   1.7772161e-01   1.0454302e+00  -2.2663284e-01  -1.0445827e+00
   6.8055556e+00   1.7028114e-01   1.0470202e+00  -2.1945420e-01  -1.0462047e+00
   6.8333333e+00   1.6281771e-01   1.0485567e+00  -2.1225436e-01  -1.0477744e+00
   6.8611111e+00   1.5533156e-01   1.0500396e+00  -2.0503352e-01  -1.0492918e+00
   6.8888889e+00   1.4782293e-01   1.0514687e+00  -1.9779188e-01  -1.0507565e+00
   6.9166667e+00   1.4029204e-01   1.0528438e+00  -1.9052966e-01  -1.0521685e+00
   6.9444444e+00   1.3273916e-01   1.0541649e+00  -1.8324706e-01  -1.0535276e+00
   6.9722222e+00   1.2516453e-01   1.0554316e+00  -1.7594431e-01  -1.0548336e+00
   7.0000000e+00   1.1756841e-01   1.0566440e+00  -1.6862163e-01  -1.0560865e+00
   7.0277778e+00   1.0995106e-01   1.0578019e+00  -1.6127925e-01  -1.0572861e+00
   7.0555556e+00   1.0231277e-01   1.0589050e+00  -1.5391741e-01  -1.0584322e+00
   7.0833333e+00   9.4653809e-02   1.0599534e+00  -1.4653635e-01  -1.0595247e+00
   7.1111111e+00   8.6974460e-02   1.0609468e+00  -1.3913632e-01  -1.0605634e+00
   7.1388889e+00   7.9275019e-02   1.0618851e+00  -1.3171757e-01  -1.0615483e+00
   7.1666667e+00   7.1555784e-02   1.0627682e+00  -1.2428036e-01  -1.0624791e+00
   7.1944444e+00   6.3817064e-02   1.0635960e+00  -1.1682496e-01  -1.0633558e+00
   7.2222222e+00   5.6059171e-02   1.0643683e+00  -1.0935164e-01  -1.0641783e+00
   7.2500000e+00   4.8282427e-02   1.0650851e+00  -1.0186067e-01  -1.0649463e+00
   7.2777778e+00   4.0487160e-02   1.0657461e+00  -9.4352355e-02  -1.0656597e+00
   7.3055556e+00   3.2673708e-02   1.0663512e+00  -8.6826972e-02  -1.0663185e+00
   7.3333333e+00   2.4842413e-02   1.0669005e+00  -7.9284821e-02  -1.0669225e+00
   7.3518519e+00   1.9611810e-02   1.0672355e+00  -7.4247556e-02  -1.0672947e+00
   7.3703704e+00   1.4373539e-02   1.0675456e+00  -6.9203066e-02  -1.0676424e+00
   7.3888889e+00   9.1277082e-03   1.0678307e+00  -6.4151445e-02  -1.0679657e+00
   7.4074074e+00   3.8744257e-03   1.0680907e+00  -5.9092787e-02  -1.0682645e+00
   7.4259259e+00  -1.3861976e-03   1.0683258e+00  -5.4027188e-02  -1.0685387e+00
   7.4444444e+00  -6.6540492e-03   1.0685357e+00  -4.8954746e-02  -1.0687883e+00
   7.4629630e+00  -1.1929015e-02   1.0687206e+00  -4.3875558e-02  -1.0690133e+00
   7.4814815e+00  -1.7210981e-02   1.0688803e+00  -3.8789727e-02  -1.0692137e+00
   7.5000000e+00  -2.2499828e-02   1.0690149e+00  -3.3697351e-02  -1.0693894e+00
   7.5185185e+00  -2.7795440e-02   1.0691242e+00  -2.8598536e-02  -1.0695405e+00
   7.5370370e+00  -3.3097694e-02   1.0692084e+00  -2.3493385e-02  -1.0696667e+00
   7.5555556e+00  -3.8406469e-02   1.0692673e+00  -1.8382004e-02  -1.0697682e+00
   7.5648148e+00  -4.1063264e-02   1.0692872e+00  -1.5824010e-02  -1.0698097e+00
   7.5740741e+00  -4.3721643e-02   1.0693009e+00  -1.3264499e-02  -1.0698450e+00
   7.5833333e+00  -4.6381590e-02   1.0693082e+00  -1.0703485e-02  -1.0698740e+00
   7.5879630e+00  -4.7712146e-02   1.0693095e+00  -9.4224184e-03  -1.0698862e+00
   7.5925926e+00  -4.9043089e-02   1.0693092e+00  -8.1409809e-03  -1.0698968e+00
   7.5987654e+00  -5.0818276e-02   1.0693063e+00  -6.4318238e-03  -1.0699086e+00
   7.6049383e+00  -5.2594142e-02   1.0693007e+00  -4.7220149e-03  -1.0699176e+00
   7.6172840e+00  -5.6147888e-02   1.0692809e+00  -1.3004577e-03  -1.0699274e+00
   7.6234568e+00  -5.7925760e-02   1.0692668e+00   4.1128217e-04  -1.0699281e+00
   7.6296296e+00  -5.9704290e-02   1.0692498e+00   2.1236573e-03  -1.0699260e+00
   7.6388889e+00  -6.2373310e-02   1.0692191e+00   4.6934021e-03  -1.0699178e+00
   7.6481481e+00  -6.5043786e-02   1.0691821e+00   7.2645524e-03  -1.0699033e+00
   7.6574074e+00  -6.7715701e-02   1.0691387e+00   9.8370942e-03  -1.0698826e+00
   7.6666667e+00  -7.0389038e-02   1.0690890e+00   1.2411013e-02  -1.0698556e+00
   7.6851852e+00  -7.5739911e-02   1.0689704e+00   1.7562922e-02  -1.0697829e+00
   7.7037037e+00  -8.1096270e-02   1.0688264e+00   2.2720164e-02  -1.0696853e+00
   7.7222222e+00  -8.6457980e-02   1.0686570e+00   2.7882618e-02  -1.0695626e+00
   7.7407407e+00  -9.1824900e-02   1.0684620e+00   3.3050165e-02  -1.0694149e+00
   7.7592593e+00  -9.7196890e-02   1.0682416e+00   3.8222682e-02  -1.0692422e+00
   7.7777778e+00  -1.0257381e-01   1.0679956e+00   4.3400046e-02  -1.0690443e+00
   7.7962963e+00  -1.0795551e-01   1.0677241e+00   4.8582133e-02  -1.0688213e+00
   7.8148148e+00  -1.1334186e-01   1.0674270e+00   5.3768815e-02  -1.0685732e+00
   7.8333333e+00  -1.1873269e-01   1.0671043e+00   5.8959965e-02  -1.0683000e+00
   7.8518519e+00  -1.2412787e-01   1.0667561e+00   6.4155453e-02  -1.0680015e+00
   7.8703704e+00  -1.2952724e-01   1.0663822e+00   6.9355149e-02  -1.0676779e+00
   7.8888889e+00  -1.3493065e-01   1.0659827e+00   7.4558919e-02  -1.0673290e+00
   7.9166667e+00  -1.4304301e-01   1.0653354e+00   8.2371920e-02  -1.0667584e+00
   7.9444444e+00  -1.5116358e-01   1.0646304e+00   9.0193328e-02  -1.0661310e+00
   7.9722222e+00  -1.5929183e-01   1.0638675e+00   9.8022675e-02  -1.0654466e+00
   8.0000000e+00  -1.6742721e-01   1.0630469e+00   1.0585949e-01  -1.0647053e+00
   8.0277778e+00  -1.7556917e-01   1.0621684e+00   1.1370328e-01  -1.0639069e+00
   8.0555556e+00  -1.8371716e-01   1.0612321e+00   1.2155357e-01  -1.0630515e+00
   8.0833333e+00  -1.9187059e-01   1.0602378e+00   1.2940985e-01  -1.0621390e+00
   8.1111111e+00  -2.0002888e-01   1.0591856e+00   1.3727162e-01  -1.0611693e+00
   8.1388889e+00  -2.0819146e-01   1.0580755e+00   1.4513837e-01  -1.0601424e+00
   8.1666667e+00  -2.1635772e-01   1.0569074e+00   1.5300956e-01  -1.0590583e+00
   8.1944444e+00  -2.2452705e-01   1.0556814e+00   1.6088468e-01  -1.0579170e+00
   8.2222222e+00  -2.3269884e-01   1.0543975e+00   1.6876319e-01  -1.0567183e+00
   8.2500000e+00  -2.4087248e-01   1.0530555e+00   1.7664453e-01  -1.0554624e+00
   8.2777778e+00  -2.4904732e-01   1.0516556e+00   1.8452817e-01  -1.0541492e+00
   8.3055556e+00  -2.5722273e-01   1.0501978e+00   1.9241354e-01  -1.0527786e+00
   8.3333333e+00  -2.6539805e-01   1.0486821e+00   2.0030006e-01  -1.0513506e+00
   8.3611111e+00  -2.7357265e-01   1.0471085e+00   2.0818718e-01  -1.0498653e+00
   8.3888889e+00  -2.8174584e-01   1.0454769e+00   2.1607429e-01  -1.0483226e+00
   8.4166667e+00  -2.8991697e-01   1.0437876e+00   2.2396082e-01  -1.0467226e+00
   8.4444444e+00  -2.9808534e-01   1.0420404e+00   2.3184617e-01  -1.0450653e+00
   8.4722222e+00  -3.0625028e-01   1.0402355e+00   2.3972973e-01  -1.0433506e+00
   8.5000000e+00  -3.1441108e-01   1.0383728e+00   2.4761089e-01  -1.0415786e+00
   8.5277778e+00  -3.2256705e-01   1.0364525e+00   2.5548903e-01  -1.0397492e+00
   8.5555556e+00  -3.3071748e-01   1.0344745e+00   2.6336353e-01  -1.0378626e+00
   8.5833333e+00  -3.3886164e-01   1.0324390e+00   2.7123375e-01  -1.0359188e+00
   8.6111111e+00  -3.4699882e-01   1.0303460e+00   2.7909906e-01  -1.0339177e+00
   8.6388889e+00  -3.5512829e-01   1.0281956e+00   2.8695880e-01  -1.0318595e+00
   8.6666667e+00  -3.6324930e-01   1.0259878e+00   2.9481234e-01  -1.0297441e+00
   8.6944444e+00  -3.7136112e-01   1.0237228e+00   3.0265900e-01  -1.0275716e+00
   8.7222222e+00  -3.7946299e-01   1.0214006e+00   3.1049812e-01  -1.0253421e+00
   8.7500000e+00  -3.8755416e-01   1.0190213e+00   3.1832904e-01  -1.0230556e+00
   8.7777778e+00  -3.9563387e-01   1.0165850e+00   3.2615107e-01  -1.0207122e+00
   8.8055556e+00  -4.0370134e-01   1.0140919e+00   3.3396354e-01  -1.0183120e+00
   8.8333333e+00  -4.1175582e-01   1.0115420e+00   3.4176575e-01  -1.0158549e+00
   8.8611111e+00  -4.1979651e-01   1.0089354e+00   3.4955702e-01  -1.0133412e+00
   8.8888889e+00  -4.2782263e-01   1.0062723e+00   3.5733664e-01  -1.0107709e+00
   8.9166667e+00  -4.3583341e-01   1.0035528e+00   3.6510391e-01  -1.0081440e+00
