  1.33333330   1.04026420  -0.04247286  -1.08943190   0.03742687   0.71920536   0.28977674  -0.31435631   0.93724524   0.68948873   0.28460890  -0.32251029   0.92607879 
  1.36111110   1.03977980  -0.03455374  -1.08861400   0.02950724   0.71299751   0.29476886  -0.31969959   0.93488576   0.68286207   0.28933751  -0.32799213   0.92347182 
  1.38888890   1.03923970  -0.02663934  -1.08774440   0.02159375   0.70679280   0.29971719  -0.32499624   0.93248894   0.67624501   0.29401742  -0.33342617   0.92082769 
  1.41666670   1.03864420  -0.01873003  -1.08682340   0.01368677   0.70059199   0.30462174  -0.33024660   0.93005509   0.66963820   0.29864874  -0.33881273   0.91814675 
  1.44444440   1.03799370  -0.01082621  -1.08585140   0.00578667   0.69439581   0.30948255  -0.33545102   0.92758453   0.66304225   0.30323156  -0.34415213   0.91542936 
  1.47222220   1.03728850  -0.00292827  -1.08482880  -0.00210618   0.68820498   0.31429965  -0.34060986   0.92507757   0.65645778   0.30776600  -0.34944471   0.91267588 
  1.50000000   1.03652900   0.00496342  -1.08375580  -0.00999141   0.68202018   0.31907306  -0.34572348   0.92253453   0.64988535   0.31225216  -0.35469083   0.90988665 
  1.52777780   1.03571550   0.01284846  -1.08263290  -0.01786865   0.67584209   0.32380283  -0.35079224   0.91995571   0.64332554   0.31669015  -0.35989084   0.90706204 
  1.55555560   1.03484830   0.02072649  -1.08146040  -0.02573754   0.66967135   0.32848900  -0.35581651   0.91734143   0.63677888   0.32108011  -0.36504508   0.90420237 
  1.58333330   1.03392790   0.02859712  -1.08023860  -0.03359773   0.66350859   0.33313161  -0.36079668   0.91469199   0.63024588   0.32542214  -0.37015394   0.90130800 
  1.61111110   1.03295460   0.03645998  -1.07896790  -0.04144886   0.65735442   0.33773072  -0.36573313   0.91200768   0.62372704   0.32971637  -0.37521778   0.89837927 
  1.63888890   1.03192860   0.04431470  -1.07764860  -0.04929057   0.65120942   0.34228638  -0.37062625   0.90928882   0.61722282   0.33396295  -0.38023698   0.89541651 
  1.66666670   1.03085040   0.05216091  -1.07628110  -0.05712250   0.64507415   0.34679866  -0.37547645   0.90653569   0.61073369   0.33816199  -0.38521192   0.89242006 
  1.69444440   1.02972030   0.05999825  -1.07486570  -0.06494432   0.63894916   0.35126760  -0.38028412   0.90374859   0.60426007   0.34231364  -0.39014301   0.88939025 
  1.72222220   1.02853850   0.06782634  -1.07340280  -0.07275568   0.63283497   0.35569329  -0.38504967   0.90092781   0.59780237   0.34641803  -0.39503064   0.88632740 
  1.75000000   1.02730550   0.07564483  -1.07189260  -0.08055622   0.62673207   0.36007578  -0.38977353   0.89807365   0.59136097   0.35047533  -0.39987521   0.88323185 
  1.77777780   1.02602160   0.08345336  -1.07033550  -0.08834561   0.62064094   0.36441517  -0.39445612   0.89518638   0.58493626   0.35448565  -0.40467711   0.88010391 
  1.80555560   1.02468720   0.09125157  -1.06873180  -0.09612351   0.61456204   0.36871152  -0.39909787   0.89226628   0.57852862   0.35844916  -0.40943674   0.87694391 
  1.83333330   1.02330240   0.09903909  -1.06708190  -0.10388957   0.60849581   0.37296491  -0.40369921   0.88931365   0.57213837   0.36236600  -0.41415452   0.87375215 
  1.86111110   1.02186780   0.10681559  -1.06538610  -0.11164347   0.60244265   0.37717545  -0.40826059   0.88632876   0.56576583   0.36623632  -0.41883086   0.87052896 
